id,catchment_point_id,date_time_medition,total,old_diff,new_diff,old_today_diff,new_today_diff,action
2874323,61,2026-05-04 22:40:00,17139,3,3,269,293,UPDATE_DIFF
2874328,61,2026-05-04 22:45:00,17143,4,4,273,297,UPDATE_DIFF
2874336,61,2026-05-04 22:50:00,17143,0,0,273,297,UPDATE_DIFF
2874341,61,2026-05-04 22:55:00,17143,0,0,273,297,UPDATE_DIFF
2874364,61,2026-05-04 23:00:00,17143,0,0,273,297,UPDATE_DIFF
2874493,61,2026-05-04 23:05:00,17143,0,0,273,297,UPDATE_DIFF
2874501,61,2026-05-04 23:10:00,17147,4,4,277,301,UPDATE_DIFF
2874506,61,2026-05-04 23:15:00,17147,0,0,277,301,UPDATE_DIFF
2874514,61,2026-05-04 23:20:00,17151,4,4,281,305,UPDATE_DIFF
2874519,61,2026-05-04 23:25:00,17151,0,0,281,305,UPDATE_DIFF
2874527,61,2026-05-04 23:30:00,17151,0,0,281,305,UPDATE_DIFF
2874532,61,2026-05-04 23:35:00,17151,0,0,281,305,UPDATE_DIFF
2874540,61,2026-05-04 23:40:00,17159,8,8,289,313,UPDATE_DIFF
2874545,61,2026-05-04 23:45:00,17159,0,0,289,313,UPDATE_DIFF
2874553,61,2026-05-04 23:50:00,17159,0,0,289,313,UPDATE_DIFF
2874558,61,2026-05-04 23:55:00,17159,0,0,289,313,UPDATE_DIFF
2874718,61,2026-05-05 00:10:00,17162,3,3,0,3,UPDATE_DIFF
2874723,61,2026-05-05 00:15:00,17162,0,0,0,3,UPDATE_DIFF
2874731,61,2026-05-05 00:20:00,17166,4,4,0,7,UPDATE_DIFF
2874736,61,2026-05-05 00:25:00,17166,0,0,0,7,UPDATE_DIFF
2874744,61,2026-05-05 00:30:00,17166,0,0,0,7,UPDATE_DIFF
2874749,61,2026-05-05 00:35:00,17166,0,0,0,7,UPDATE_DIFF
2874757,61,2026-05-05 00:40:00,17166,0,0,0,7,UPDATE_DIFF
2874762,61,2026-05-05 00:45:00,17172,6,6,0,13,UPDATE_DIFF
2874770,61,2026-05-05 00:50:00,17172,0,0,0,13,UPDATE_DIFF
2874775,61,2026-05-05 00:55:00,17173,1,1,0,14,UPDATE_DIFF
2874798,61,2026-05-05 01:00:00,17173,0,0,0,14,UPDATE_DIFF
2874927,61,2026-05-05 01:05:00,17173,0,0,0,14,UPDATE_DIFF
2874935,61,2026-05-05 01:10:00,17178,5,5,0,19,UPDATE_DIFF
2874940,61,2026-05-05 01:15:00,17182,4,4,0,23,UPDATE_DIFF
2874948,61,2026-05-05 01:20:00,17182,0,0,0,23,UPDATE_DIFF
2874953,61,2026-05-05 01:25:00,17185,3,3,0,26,UPDATE_DIFF
2874961,61,2026-05-05 01:30:00,17193,8,8,0,34,UPDATE_DIFF
2874966,61,2026-05-05 01:35:00,17193,0,0,0,34,UPDATE_DIFF
2874974,61,2026-05-05 01:40:00,17193,0,0,0,34,UPDATE_DIFF
2874979,61,2026-05-05 01:45:00,17193,0,0,0,34,UPDATE_DIFF
2874987,61,2026-05-05 01:50:00,17200,7,7,0,41,UPDATE_DIFF
2874992,61,2026-05-05 01:55:00,17201,1,1,0,42,UPDATE_DIFF
2875016,61,2026-05-05 02:00:00,17201,0,0,0,42,UPDATE_DIFF
2875144,61,2026-05-05 02:05:00,17201,0,0,0,42,UPDATE_DIFF
2875152,61,2026-05-05 02:10:00,17203,2,2,0,44,UPDATE_DIFF
2875157,61,2026-05-05 02:15:00,17211,8,8,0,52,UPDATE_DIFF
2875165,61,2026-05-05 02:20:00,17211,0,0,0,52,UPDATE_DIFF
2875170,61,2026-05-05 02:25:00,17213,2,2,0,54,UPDATE_DIFF
2875178,61,2026-05-05 02:30:00,17220,7,7,0,61,UPDATE_DIFF
2875183,61,2026-05-05 02:35:00,17220,0,0,0,61,UPDATE_DIFF
2875191,61,2026-05-05 02:40:00,17220,0,0,0,61,UPDATE_DIFF
2875196,61,2026-05-05 02:45:00,17220,0,0,0,61,UPDATE_DIFF
2875204,61,2026-05-05 02:50:00,17229,9,9,0,70,UPDATE_DIFF
2875209,61,2026-05-05 02:55:00,17231,2,2,0,72,UPDATE_DIFF
2875232,61,2026-05-05 03:00:00,17232,1,1,0,73,UPDATE_DIFF
2875361,61,2026-05-05 03:05:00,17232,0,0,0,73,UPDATE_DIFF
2875369,61,2026-05-05 03:10:00,17232,0,0,0,73,UPDATE_DIFF
2875374,61,2026-05-05 03:15:00,17238,6,6,0,79,UPDATE_DIFF
2875382,61,2026-05-05 03:20:00,17240,2,2,0,81,UPDATE_DIFF
2875387,61,2026-05-05 03:25:00,17240,0,0,0,81,UPDATE_DIFF
2875395,61,2026-05-05 03:30:00,17240,0,0,0,81,UPDATE_DIFF
2875400,61,2026-05-05 03:35:00,17240,0,0,0,81,UPDATE_DIFF
2875408,61,2026-05-05 03:40:00,17240,0,0,0,81,UPDATE_DIFF
2875413,61,2026-05-05 03:45:00,17247,7,7,0,88,UPDATE_DIFF
2875421,61,2026-05-05 03:50:00,17247,0,0,0,88,UPDATE_DIFF
2875426,61,2026-05-05 03:55:00,17247,0,0,0,88,UPDATE_DIFF
2875449,61,2026-05-05 04:00:00,17247,0,0,0,88,UPDATE_DIFF
2875578,61,2026-05-05 04:05:00,17247,0,0,0,88,UPDATE_DIFF
2875586,61,2026-05-05 04:10:00,17247,0,0,0,88,UPDATE_DIFF
2875591,61,2026-05-05 04:15:00,17255,8,8,8,96,UPDATE_DIFF
2875599,61,2026-05-05 04:20:00,17255,0,0,8,96,UPDATE_DIFF
2875604,61,2026-05-05 04:25:00,17255,0,0,8,96,UPDATE_DIFF
2875612,61,2026-05-05 04:30:00,17255,0,0,8,96,UPDATE_DIFF
2875617,61,2026-05-05 04:35:00,17255,0,0,8,96,UPDATE_DIFF
2875625,61,2026-05-05 04:40:00,17262,7,7,15,103,UPDATE_DIFF
2875630,61,2026-05-05 04:45:00,17262,0,0,15,103,UPDATE_DIFF
2875638,61,2026-05-05 04:50:00,17262,0,0,15,103,UPDATE_DIFF
2875643,61,2026-05-05 04:55:00,17262,0,0,15,103,UPDATE_DIFF
2875666,61,2026-05-05 05:00:00,17262,0,0,15,103,UPDATE_DIFF
2875795,61,2026-05-05 05:05:00,17262,0,0,15,103,UPDATE_DIFF
2875803,61,2026-05-05 05:10:00,17267,5,5,20,108,UPDATE_DIFF
2875808,61,2026-05-05 05:15:00,17267,0,0,20,108,UPDATE_DIFF
2875816,61,2026-05-05 05:20:00,17270,3,3,23,111,UPDATE_DIFF
2875821,61,2026-05-05 05:25:00,17270,0,0,23,111,UPDATE_DIFF
2875829,61,2026-05-05 05:30:00,17270,0,0,23,111,UPDATE_DIFF
2875834,61,2026-05-05 05:35:00,17271,1,1,24,112,UPDATE_DIFF
2875842,61,2026-05-05 05:40:00,17278,7,7,31,119,UPDATE_DIFF
2875847,61,2026-05-05 05:45:00,17278,0,0,31,119,UPDATE_DIFF
2875855,61,2026-05-05 05:50:00,17278,0,0,31,119,UPDATE_DIFF
2875860,61,2026-05-05 05:55:00,17278,0,0,31,119,UPDATE_DIFF
2875884,61,2026-05-05 06:00:00,17282,4,4,35,123,UPDATE_DIFF
2876012,61,2026-05-05 06:05:00,17283,1,1,36,124,UPDATE_DIFF
2876020,61,2026-05-05 06:10:00,17286,3,3,39,127,UPDATE_DIFF
2876025,61,2026-05-05 06:15:00,17286,0,0,39,127,UPDATE_DIFF
2876033,61,2026-05-05 06:20:00,17286,0,0,39,127,UPDATE_DIFF
2876038,61,2026-05-05 06:25:00,17286,0,0,39,127,UPDATE_DIFF
2876046,61,2026-05-05 06:30:00,17293,7,7,46,134,UPDATE_DIFF
2876051,61,2026-05-05 06:35:00,17293,0,0,46,134,UPDATE_DIFF
2876059,61,2026-05-05 06:40:00,17293,0,0,46,134,UPDATE_DIFF
2876064,61,2026-05-05 06:45:00,17293,0,0,46,134,UPDATE_DIFF
2876072,61,2026-05-05 06:50:00,17293,0,0,46,134,UPDATE_DIFF
2876077,61,2026-05-05 06:55:00,17300,7,7,53,141,UPDATE_DIFF
2876100,61,2026-05-05 07:00:00,17301,1,1,54,142,UPDATE_DIFF
2876229,61,2026-05-05 07:05:00,17301,0,0,54,142,UPDATE_DIFF
2876237,61,2026-05-05 07:10:00,17301,0,0,54,142,UPDATE_DIFF
2876242,61,2026-05-05 07:15:00,17301,0,0,54,142,UPDATE_DIFF
2876250,61,2026-05-05 07:20:00,17304,3,3,57,145,UPDATE_DIFF
2876255,61,2026-05-05 07:25:00,17307,3,3,60,148,UPDATE_DIFF
2876263,61,2026-05-05 07:30:00,17309,2,2,62,150,UPDATE_DIFF
2876268,61,2026-05-05 07:35:00,17309,0,0,62,150,UPDATE_DIFF
2876276,61,2026-05-05 07:40:00,17309,0,0,62,150,UPDATE_DIFF
2876281,61,2026-05-05 07:45:00,17309,0,0,62,150,UPDATE_DIFF
2876289,61,2026-05-05 07:50:00,17309,0,0,62,150,UPDATE_DIFF
2876294,61,2026-05-05 07:55:00,17316,7,7,69,157,UPDATE_DIFF
2876319,61,2026-05-05 08:00:00,17316,0,0,69,157,UPDATE_DIFF
2876446,61,2026-05-05 08:05:00,17316,0,0,69,157,UPDATE_DIFF
2876454,61,2026-05-05 08:10:00,17316,0,0,69,157,UPDATE_DIFF
2876459,61,2026-05-05 08:15:00,17324,8,8,77,165,UPDATE_DIFF
2876467,61,2026-05-05 08:20:00,17324,0,0,77,165,UPDATE_DIFF
2876472,61,2026-05-05 08:25:00,17324,0,0,77,165,UPDATE_DIFF
2876480,61,2026-05-05 08:30:00,17324,0,0,77,165,UPDATE_DIFF
2876485,61,2026-05-05 08:35:00,17324,0,0,77,165,UPDATE_DIFF
2876493,61,2026-05-05 08:40:00,17324,0,0,77,165,UPDATE_DIFF
2876498,61,2026-05-05 08:45:00,17331,7,7,84,172,UPDATE_DIFF
2876506,61,2026-05-05 08:50:00,17331,0,0,84,172,UPDATE_DIFF
2876511,61,2026-05-05 08:55:00,17331,0,0,84,172,UPDATE_DIFF
2876537,61,2026-05-05 09:00:00,17331,0,0,84,172,UPDATE_DIFF
2876663,61,2026-05-05 09:05:00,17333,2,2,86,174,UPDATE_DIFF
2876671,61,2026-05-05 09:10:00,17339,6,6,92,180,UPDATE_DIFF
2876676,61,2026-05-05 09:15:00,17339,0,0,92,180,UPDATE_DIFF
2876684,61,2026-05-05 09:20:00,17339,0,0,92,180,UPDATE_DIFF
2876689,61,2026-05-05 09:25:00,17339,0,0,92,180,UPDATE_DIFF
2876697,61,2026-05-05 09:30:00,17339,0,0,92,180,UPDATE_DIFF
2876702,61,2026-05-05 09:35:00,17341,2,2,94,182,UPDATE_DIFF
2876710,61,2026-05-05 09:40:00,17341,0,0,94,182,UPDATE_DIFF
2876715,61,2026-05-05 09:45:00,17347,6,6,100,188,UPDATE_DIFF
2876723,61,2026-05-05 09:50:00,17347,0,0,100,188,UPDATE_DIFF
2876728,61,2026-05-05 09:55:00,17347,0,0,100,188,UPDATE_DIFF
2876754,61,2026-05-05 10:00:00,17347,0,0,100,188,UPDATE_DIFF
2876880,61,2026-05-05 10:05:00,17349,2,2,102,190,UPDATE_DIFF
2876888,61,2026-05-05 10:10:00,17355,6,6,108,196,UPDATE_DIFF
2876893,61,2026-05-05 10:15:00,17355,0,0,108,196,UPDATE_DIFF
2876901,61,2026-05-05 10:20:00,17355,0,0,108,196,UPDATE_DIFF
2876906,61,2026-05-05 10:25:00,17355,0,0,108,196,UPDATE_DIFF
2876914,61,2026-05-05 10:30:00,17355,0,0,108,196,UPDATE_DIFF
2876919,61,2026-05-05 10:35:00,17355,0,0,108,196,UPDATE_DIFF
2876927,61,2026-05-05 10:40:00,17363,8,8,116,204,UPDATE_DIFF
2876932,61,2026-05-05 10:45:00,17363,0,0,116,204,UPDATE_DIFF
2876940,61,2026-05-05 10:50:00,17363,0,0,116,204,UPDATE_DIFF
2876945,61,2026-05-05 10:55:00,17363,0,0,116,204,UPDATE_DIFF
2876969,61,2026-05-05 11:00:00,17363,0,0,116,204,UPDATE_DIFF
2877097,61,2026-05-05 11:05:00,17364,1,1,117,205,UPDATE_DIFF
2877105,61,2026-05-05 11:10:00,17364,0,0,117,205,UPDATE_DIFF
2877110,61,2026-05-05 11:15:00,17371,7,7,124,212,UPDATE_DIFF
2877118,61,2026-05-05 11:20:00,17371,0,0,124,212,UPDATE_DIFF
2877123,61,2026-05-05 11:25:00,17371,0,0,124,212,UPDATE_DIFF
2877131,61,2026-05-05 11:30:00,17371,0,0,124,212,UPDATE_DIFF
2877136,61,2026-05-05 11:35:00,17371,0,0,124,212,UPDATE_DIFF
2877144,61,2026-05-05 11:40:00,17378,7,7,131,219,UPDATE_DIFF
2877149,61,2026-05-05 11:45:00,17378,0,0,131,219,UPDATE_DIFF
2877157,61,2026-05-05 11:50:00,17378,0,0,131,219,UPDATE_DIFF
2877162,61,2026-05-05 11:55:00,17378,0,0,131,219,UPDATE_DIFF
2877185,61,2026-05-05 12:00:00,17378,0,0,131,219,UPDATE_DIFF
2877314,61,2026-05-05 12:05:00,17385,7,7,138,226,UPDATE_DIFF
2877322,61,2026-05-05 12:10:00,17386,1,1,139,227,UPDATE_DIFF
2877327,61,2026-05-05 12:15:00,17386,0,0,139,227,UPDATE_DIFF
2877335,61,2026-05-05 12:20:00,17386,0,0,139,227,UPDATE_DIFF
2877340,61,2026-05-05 12:25:00,17386,0,0,139,227,UPDATE_DIFF
2877348,61,2026-05-05 12:30:00,17386,0,0,139,227,UPDATE_DIFF
2877353,61,2026-05-05 12:35:00,17386,0,0,139,227,UPDATE_DIFF
2877361,61,2026-05-05 12:40:00,17393,7,7,146,234,UPDATE_DIFF
2877366,61,2026-05-05 12:45:00,17393,0,0,146,234,UPDATE_DIFF
2877374,61,2026-05-05 12:50:00,17393,0,0,146,234,UPDATE_DIFF
2877379,61,2026-05-05 12:55:00,17393,0,0,146,234,UPDATE_DIFF
2877403,61,2026-05-05 13:00:00,17393,0,0,146,234,UPDATE_DIFF
2877531,61,2026-05-05 13:05:00,17393,0,0,146,234,UPDATE_DIFF
2877539,61,2026-05-05 13:10:00,17397,4,4,150,238,UPDATE_DIFF
2877544,61,2026-05-05 13:15:00,17401,4,4,154,242,UPDATE_DIFF
2877552,61,2026-05-05 13:20:00,17401,0,0,154,242,UPDATE_DIFF
2877557,61,2026-05-05 13:25:00,17401,0,0,154,242,UPDATE_DIFF
2877565,61,2026-05-05 13:30:00,17401,0,0,154,242,UPDATE_DIFF
2877570,61,2026-05-05 13:35:00,17401,0,0,154,242,UPDATE_DIFF
2877578,61,2026-05-05 13:40:00,17409,8,8,162,250,UPDATE_DIFF
2877583,61,2026-05-05 13:45:00,17409,0,0,162,250,UPDATE_DIFF
2877591,61,2026-05-05 13:50:00,17409,0,0,162,250,UPDATE_DIFF
2877596,61,2026-05-05 13:55:00,17409,0,0,162,250,UPDATE_DIFF
2877616,61,2026-05-05 14:00:00,17409,0,0,162,250,UPDATE_DIFF
2877748,61,2026-05-05 14:05:00,17409,0,0,162,250,UPDATE_DIFF
2877756,61,2026-05-05 14:10:00,17417,8,8,170,258,UPDATE_DIFF
2877761,61,2026-05-05 14:15:00,17417,0,0,170,258,UPDATE_DIFF
2877769,61,2026-05-05 14:20:00,17417,0,0,170,258,UPDATE_DIFF
2877774,61,2026-05-05 14:25:00,17417,0,0,170,258,UPDATE_DIFF
2877782,61,2026-05-05 14:30:00,17417,0,0,170,258,UPDATE_DIFF
2877787,61,2026-05-05 14:35:00,17419,2,2,172,260,UPDATE_DIFF
2877795,61,2026-05-05 14:40:00,17425,6,6,178,266,UPDATE_DIFF
2877800,61,2026-05-05 14:45:00,17425,0,0,178,266,UPDATE_DIFF
2877808,61,2026-05-05 14:50:00,17425,0,0,178,266,UPDATE_DIFF
2877813,61,2026-05-05 14:55:00,17425,0,0,178,266,UPDATE_DIFF
2877839,61,2026-05-05 15:00:00,17425,0,0,178,266,UPDATE_DIFF
2877965,61,2026-05-05 15:05:00,17425,0,0,178,266,UPDATE_DIFF
2877973,61,2026-05-05 15:10:00,17425,0,0,178,266,UPDATE_DIFF
2877978,61,2026-05-05 15:15:00,17432,7,7,185,273,UPDATE_DIFF
2877986,61,2026-05-05 15:20:00,17432,0,0,185,273,UPDATE_DIFF
2877991,61,2026-05-05 15:25:00,17432,0,0,185,273,UPDATE_DIFF
2877999,61,2026-05-05 15:30:00,17432,0,0,185,273,UPDATE_DIFF
2878004,61,2026-05-05 15:35:00,17432,0,0,185,273,UPDATE_DIFF
2878012,61,2026-05-05 15:40:00,17440,8,8,193,281,UPDATE_DIFF
2878017,61,2026-05-05 15:45:00,17440,0,0,193,281,UPDATE_DIFF
2878025,61,2026-05-05 15:50:00,17440,0,0,193,281,UPDATE_DIFF
2878030,61,2026-05-05 15:55:00,17440,0,0,193,281,UPDATE_DIFF
2878056,61,2026-05-05 16:00:00,17440,0,0,193,281,UPDATE_DIFF
2878182,61,2026-05-05 16:05:00,17440,0,0,193,281,UPDATE_DIFF
2878190,61,2026-05-05 16:10:00,17446,6,6,199,287,UPDATE_DIFF
2878195,61,2026-05-05 16:15:00,17448,2,2,201,289,UPDATE_DIFF
2878203,61,2026-05-05 16:20:00,17448,0,0,201,289,UPDATE_DIFF
2878208,61,2026-05-05 16:25:00,17448,0,0,201,289,UPDATE_DIFF
2878216,61,2026-05-05 16:30:00,17448,0,0,201,289,UPDATE_DIFF
2878221,61,2026-05-05 16:35:00,17448,0,0,201,289,UPDATE_DIFF
2878229,61,2026-05-05 16:40:00,17448,0,0,201,289,UPDATE_DIFF
2878234,61,2026-05-05 16:45:00,17453,5,5,206,294,UPDATE_DIFF
2878242,61,2026-05-05 16:50:00,17455,2,2,208,296,UPDATE_DIFF
2878247,61,2026-05-05 16:55:00,17455,0,0,208,296,UPDATE_DIFF
2878271,61,2026-05-05 17:00:00,17455,0,0,208,296,UPDATE_DIFF
2878399,61,2026-05-05 17:05:00,17455,0,0,208,296,UPDATE_DIFF
2878407,61,2026-05-05 17:10:00,17455,0,0,208,296,UPDATE_DIFF
2878412,61,2026-05-05 17:15:00,17464,9,9,217,305,UPDATE_DIFF
2878420,61,2026-05-05 17:20:00,17464,0,0,217,305,UPDATE_DIFF
2878425,61,2026-05-05 17:25:00,17464,0,0,217,305,UPDATE_DIFF
2878433,61,2026-05-05 17:30:00,17464,0,0,217,305,UPDATE_DIFF
2878438,61,2026-05-05 17:35:00,17464,0,0,217,305,UPDATE_DIFF
2878446,61,2026-05-05 17:40:00,17469,5,5,222,310,UPDATE_DIFF
2878451,61,2026-05-05 17:45:00,17472,3,3,225,313,UPDATE_DIFF
2878459,61,2026-05-05 17:50:00,17472,0,0,225,313,UPDATE_DIFF
2878464,61,2026-05-05 17:55:00,17472,0,0,225,313,UPDATE_DIFF
2878490,61,2026-05-05 18:00:00,17472,0,0,225,313,UPDATE_DIFF
2878616,61,2026-05-05 18:05:00,17472,0,0,225,313,UPDATE_DIFF
2878624,61,2026-05-05 18:10:00,17472,0,0,225,313,UPDATE_DIFF
2878629,61,2026-05-05 18:15:00,17479,7,7,232,320,UPDATE_DIFF
2878637,61,2026-05-05 18:20:00,17479,0,0,232,320,UPDATE_DIFF
2878642,61,2026-05-05 18:25:00,17479,0,0,232,320,UPDATE_DIFF
2878650,61,2026-05-05 18:30:00,17479,0,0,232,320,UPDATE_DIFF
2878655,61,2026-05-05 18:35:00,17488,9,9,241,329,UPDATE_DIFF
2878663,61,2026-05-05 18:40:00,17488,0,0,241,329,UPDATE_DIFF
2878668,61,2026-05-05 18:45:00,17488,0,0,241,329,UPDATE_DIFF
2878676,61,2026-05-05 18:50:00,17488,0,0,241,329,UPDATE_DIFF
2878681,61,2026-05-05 18:55:00,17489,1,1,242,330,UPDATE_DIFF
2878704,61,2026-05-05 19:00:00,17494,5,5,247,335,UPDATE_DIFF
2878833,61,2026-05-05 19:05:00,17494,0,0,247,335,UPDATE_DIFF
2878841,61,2026-05-05 19:10:00,17496,2,2,249,337,UPDATE_DIFF
2878846,61,2026-05-05 19:15:00,17496,0,0,249,337,UPDATE_DIFF
2878854,61,2026-05-05 19:20:00,17500,4,4,253,341,UPDATE_DIFF
2878859,61,2026-05-05 19:25:00,17504,4,4,257,345,UPDATE_DIFF
2878867,61,2026-05-05 19:30:00,17504,0,0,257,345,UPDATE_DIFF
2878872,61,2026-05-05 19:35:00,17504,0,0,257,345,UPDATE_DIFF
2878880,61,2026-05-05 19:40:00,17504,0,0,257,345,UPDATE_DIFF
2878885,61,2026-05-05 19:45:00,17508,4,4,261,349,UPDATE_DIFF
2878893,61,2026-05-05 19:50:00,17508,0,0,261,349,UPDATE_DIFF
2878898,61,2026-05-05 19:55:00,17513,5,5,266,354,UPDATE_DIFF
2878922,61,2026-05-05 20:00:00,17513,0,0,266,354,UPDATE_DIFF
2879050,61,2026-05-05 20:05:00,17513,0,0,266,354,UPDATE_DIFF
2879058,61,2026-05-05 20:10:00,17513,0,0,266,354,UPDATE_DIFF
2879063,61,2026-05-05 20:15:00,17518,5,5,271,359,UPDATE_DIFF
2879071,61,2026-05-05 20:20:00,17518,0,0,271,359,UPDATE_DIFF
2879076,61,2026-05-05 20:25:00,17520,2,2,273,361,UPDATE_DIFF
2879084,61,2026-05-05 20:30:00,17520,0,0,273,361,UPDATE_DIFF
2879089,61,2026-05-05 20:35:00,17520,0,0,273,361,UPDATE_DIFF
2879097,61,2026-05-05 20:40:00,17520,0,0,273,361,UPDATE_DIFF
2879102,61,2026-05-05 20:45:00,17527,7,7,280,368,UPDATE_DIFF
2879110,61,2026-05-05 20:50:00,17528,1,1,281,369,UPDATE_DIFF
2879115,61,2026-05-05 20:55:00,17528,0,0,281,369,UPDATE_DIFF
2879139,61,2026-05-05 21:00:00,17528,0,0,281,369,UPDATE_DIFF
2879267,61,2026-05-05 21:05:00,17528,0,0,281,369,UPDATE_DIFF
2879275,61,2026-05-05 21:10:00,17528,0,0,281,369,UPDATE_DIFF
2879280,61,2026-05-05 21:15:00,17536,8,8,289,377,UPDATE_DIFF
2879288,61,2026-05-05 21:20:00,17536,0,0,289,377,UPDATE_DIFF
2879293,61,2026-05-05 21:25:00,17536,0,0,289,377,UPDATE_DIFF
2879301,61,2026-05-05 21:30:00,17536,0,0,289,377,UPDATE_DIFF
2879306,61,2026-05-05 21:35:00,17544,8,8,297,385,UPDATE_DIFF
2879314,61,2026-05-05 21:40:00,17544,0,0,297,385,UPDATE_DIFF
2879319,61,2026-05-05 21:45:00,17544,0,0,297,385,UPDATE_DIFF
2879327,61,2026-05-05 21:50:00,17544,0,0,297,385,UPDATE_DIFF
2879332,61,2026-05-05 21:55:00,17544,0,0,297,385,UPDATE_DIFF
2879356,61,2026-05-05 22:00:00,17544,0,0,297,385,UPDATE_DIFF
2879484,61,2026-05-05 22:05:00,17551,7,7,304,392,UPDATE_DIFF
2879492,61,2026-05-05 22:10:00,17552,1,1,305,393,UPDATE_DIFF
2879497,61,2026-05-05 22:15:00,17552,0,0,305,393,UPDATE_DIFF
2879505,61,2026-05-05 22:20:00,17552,0,0,305,393,UPDATE_DIFF
2879510,61,2026-05-05 22:25:00,17552,0,0,305,393,UPDATE_DIFF
2879518,61,2026-05-05 22:30:00,17555,3,3,308,396,UPDATE_DIFF
2879523,61,2026-05-05 22:35:00,17560,5,5,313,401,UPDATE_DIFF
2879531,61,2026-05-05 22:40:00,17560,0,0,313,401,UPDATE_DIFF
2879536,61,2026-05-05 22:45:00,17560,0,0,313,401,UPDATE_DIFF
2879544,61,2026-05-05 22:50:00,17560,0,0,313,401,UPDATE_DIFF
2879549,61,2026-05-05 22:55:00,17560,0,0,313,401,UPDATE_DIFF
2879572,61,2026-05-05 23:00:00,17560,0,0,313,401,UPDATE_DIFF
2879701,61,2026-05-05 23:05:00,17568,8,8,321,409,UPDATE_DIFF
2879709,61,2026-05-05 23:10:00,17568,0,0,321,409,UPDATE_DIFF
2879714,61,2026-05-05 23:15:00,17568,0,0,321,409,UPDATE_DIFF
2879722,61,2026-05-05 23:20:00,17568,0,0,321,409,UPDATE_DIFF
2879727,61,2026-05-05 23:25:00,17568,0,0,321,409,UPDATE_DIFF
2879735,61,2026-05-05 23:30:00,17568,0,0,321,409,UPDATE_DIFF
2879740,61,2026-05-05 23:35:00,17575,7,7,328,416,UPDATE_DIFF
2879748,61,2026-05-05 23:40:00,17575,0,0,328,416,UPDATE_DIFF
2879753,61,2026-05-05 23:45:00,17575,0,0,328,416,UPDATE_DIFF
2879761,61,2026-05-05 23:50:00,17575,0,0,328,416,UPDATE_DIFF
2879766,61,2026-05-05 23:55:00,17575,0,0,328,416,UPDATE_DIFF
2879918,61,2026-05-06 00:05:00,17578,3,3,0,3,UPDATE_DIFF
2879926,61,2026-05-06 00:10:00,17582,4,4,0,7,UPDATE_DIFF
2879931,61,2026-05-06 00:15:00,17582,0,0,0,7,UPDATE_DIFF
2879939,61,2026-05-06 00:20:00,17582,0,0,0,7,UPDATE_DIFF
2879944,61,2026-05-06 00:25:00,17582,0,0,0,7,UPDATE_DIFF
2879952,61,2026-05-06 00:30:00,17582,0,0,0,7,UPDATE_DIFF
2879957,61,2026-05-06 00:35:00,17582,0,0,0,7,UPDATE_DIFF
2879965,61,2026-05-06 00:40:00,17587,5,5,0,12,UPDATE_DIFF
2879970,61,2026-05-06 00:45:00,17590,3,3,0,15,UPDATE_DIFF
2879978,61,2026-05-06 00:50:00,17590,0,0,0,15,UPDATE_DIFF
2879983,61,2026-05-06 00:55:00,17590,0,0,0,15,UPDATE_DIFF
2880006,61,2026-05-06 01:00:00,17590,0,0,0,15,UPDATE_DIFF
2880135,61,2026-05-06 01:05:00,17590,0,0,0,15,UPDATE_DIFF
2880143,61,2026-05-06 01:10:00,17590,0,0,0,15,UPDATE_DIFF
2880148,61,2026-05-06 01:15:00,17599,9,9,0,24,UPDATE_DIFF
2880156,61,2026-05-06 01:20:00,17599,0,0,0,24,UPDATE_DIFF
2880161,61,2026-05-06 01:25:00,17599,0,0,0,24,UPDATE_DIFF
2880169,61,2026-05-06 01:30:00,17602,3,3,0,27,UPDATE_DIFF
2880174,61,2026-05-06 01:35:00,17604,2,2,0,29,UPDATE_DIFF
2880182,61,2026-05-06 01:40:00,17609,5,5,0,34,UPDATE_DIFF
2880187,61,2026-05-06 01:45:00,17609,0,0,0,34,UPDATE_DIFF
2880195,61,2026-05-06 01:50:00,17612,3,3,0,37,UPDATE_DIFF
2880200,61,2026-05-06 01:55:00,17612,0,0,0,37,UPDATE_DIFF
2880223,61,2026-05-06 02:00:00,17619,7,7,0,44,UPDATE_DIFF
2880352,61,2026-05-06 02:05:00,17619,0,0,0,44,UPDATE_DIFF
2880360,61,2026-05-06 02:10:00,17624,5,5,0,49,UPDATE_DIFF
2880365,61,2026-05-06 02:15:00,17627,3,3,0,52,UPDATE_DIFF
2880373,61,2026-05-06 02:20:00,17627,0,0,0,52,UPDATE_DIFF
2880378,61,2026-05-06 02:25:00,17627,0,0,0,52,UPDATE_DIFF
2880386,61,2026-05-06 02:30:00,17633,6,6,0,58,UPDATE_DIFF
2880391,61,2026-05-06 02:35:00,17633,0,0,0,58,UPDATE_DIFF
2880399,61,2026-05-06 02:40:00,17636,3,3,0,61,UPDATE_DIFF
2880404,61,2026-05-06 02:45:00,17636,0,0,0,61,UPDATE_DIFF
2880412,61,2026-05-06 02:50:00,17636,0,0,0,61,UPDATE_DIFF
2880417,61,2026-05-06 02:55:00,17648,12,12,0,73,UPDATE_DIFF
2880440,61,2026-05-06 03:00:00,17648,0,0,0,73,UPDATE_DIFF
2880569,61,2026-05-06 03:05:00,17655,7,7,0,80,UPDATE_DIFF
2880577,61,2026-05-06 03:10:00,17657,2,2,0,82,UPDATE_DIFF
